meter,district,buildYear,rooms,price,elevator,space,parking,floor,averageDistrictValue
63,moshiriyeh,1392,2,1860000000,0,1,1,1,46195787.78492151
45,moshiriyeh,1385,1,2250000000,0,0,1,3,46195787.78492151
160,amaniyeh,1370,3,25000000000,1,1,1,2,153912282.83280623
160,amaniyeh,1386,3,18000000000,1,1,1,6,153912282.83280623
175,amaniyeh,1403,3,35000000000,1,1,1,1,153912282.83280623
58,moshiriyeh,1384,1,2750000000,0,1,1,4,46195787.78492151
81,amaniyeh,1380,1,11000000000,1,1,1,0,153912282.83280623
115,amaniyeh,1380,2,15400000000,1,1,1,1,153912282.83280623
170,amaniyeh,1371,3,21500000000,1,1,1,3,153912282.83280623
120,amaniyeh,1403,2,26400000000,1,1,1,4,153912282.83280623
81,amaniyeh,1385,1,11000000000,1,1,1,0,153912282.83280623
81,amaniyeh,1380,2,10300000000,0,1,1,1,153912282.83280623
185,amaniyeh,1380,3,21500000000,1,1,1,3,153912282.83280623
150,amaniyeh,1390,3,22000000000,1,1,1,3,153912282.83280623
118,amaniyeh,1383,2,15200000000,1,1,1,5,153912282.83280623
100,amaniyeh,1393,2,18000000000,1,1,1,4,153912282.83280623
180,amaniyeh,1383,3,25700000000,1,1,1,4,153912282.83280623
165,amaniyeh,1378,3,21000000000,1,1,1,1,153912282.83280623
95,amaniyeh,1375,1,13100000000,1,1,1,7,153912282.83280623
157,amaniyeh,1370,2,21000000000,0,1,1,0,153912282.83280623
244,amaniyeh,1389,4,29200000000,1,1,1,3,153912282.83280623
177,tehran-hosein-abad,1402,3,23010000000,1,1,1,11,157627060.2188743
195,tehran-hosein-abad,1402,3,25350000000,1,1,1,3,157627060.2188743
185,tehran-hosein-abad,1402,3,24050000000,1,1,1,8,157627060.2188743
195,tehran-hosein-abad,1401,3,25350000000,1,1,1,9,157627060.2188743
180,tehran-hosein-abad,1403,3,20160000000,1,1,1,10,157627060.2188743
195,tehran-hosein-abad,1402,3,25350000000,1,1,1,4,157627060.2188743
100,amaniyeh,1397,2,18000000000,1,1,0,2,153912282.83280623
197,tehran-hosein-abad,1402,3,25610000000,1,1,1,3,157627060.2188743
177,tehran-hosein-abad,1402,3,23010000000,1,1,1,1,157627060.2188743
177,tehran-hosein-abad,1402,3,23010000000,1,1,1,2,157627060.2188743
73,tehran-hosein-abad,1394,2,10750000000,1,1,1,4,157627060.2188743
125,tehran-hosein-abad,1385,2,16250000000,1,1,1,7,157627060.2188743
122,tehran-hosein-abad,1402,2,16600000000,1,1,1,7,157627060.2188743
185,tehran-hosein-abad,1402,3,24050000000,1,1,1,5,157627060.2188743
26,tehran-hosein-abad,1402,0,26000000000,1,1,0,0,157627060.2188743
178,tehran-hosein-abad,1401,3,23140000000,1,1,1,9,157627060.2188743
178,tehran-hosein-abad,1402,3,23140000000,1,1,1,11,157627060.2188743
240,tehran-hosein-abad,1403,3,111111111111,1,1,1,6,157627060.2188743
177,tehran-hosein-abad,1402,3,23010000000,1,1,1,9,157627060.2188743
195,tehran-hosein-abad,1402,3,25350000000,1,1,1,8,157627060.2188743
60,jey,1395,1,3530000000,1,1,1,4,60555293.05084956
60,jey,1385,1,3050000000,1,0,1,4,60555293.05084956
49,jey,1396,1,3000000000,1,0,1,2,60555293.05084956
42,jey,1395,1,2850000000,1,1,1,4,60555293.05084956
55,jey,1380,1,2300000000,0,0,1,1,60555293.05084956
47,jey,1380,1,2600000000,0,1,1,1,60555293.05084956
52,jey,1385,1,2950000000,1,1,1,2,60555293.05084956
90,jey,1402,2,5300000000,1,1,0,2,60555293.05084956
113,jey,1393,2,6400000000,1,1,1,4,60555293.05084956
52,jey,1384,1,2950000000,1,1,1,2,60555293.05084956
52,jey,1384,1,2650000000,0,1,1,1,60555293.05084956
51,jey,1385,1,2600000000,0,0,1,3,60555293.05084956
87,jey,1402,2,5800000000,1,1,1,3,60555293.05084956
110,jey,1397,2,6050000000,1,1,1,5,60555293.05084956
58,jey,1403,2,3800000000,1,1,1,3,60555293.05084956
57,jey,1395,1,3000000000,1,1,1,2,60555293.05084956
52,jey,1396,1,2630000000,1,0,1,1,60555293.05084956
46,jey,1385,1,2720000000,1,1,0,5,60555293.05084956
55,jey,1382,1,2050000000,1,1,1,2,60555293.05084956
62,jey,1391,1,3600000000,1,1,1,4,60555293.05084956
42,jey,1382,1,2799000000,0,1,1,3,60555293.05084956
86,jey,1402,2,5676000000,1,1,1,4,60555293.05084956
54,jey,1400,1,3150000000,1,0,1,3,60555293.05084956
90,tayeb,1403,2,3870000000,1,1,1,2,47454507.40846489
57,tayeb,1392,1,2650000000,1,1,0,1,47454507.40846489
34,tayeb,1382,1,1850000000,0,0,0,4,47454507.40846489
85,tayeb,1403,2,4000000000,1,1,1,5,47454507.40846489
70,tayeb,1398,1,5800000000,1,1,0,5,47454507.40846489
77,tayeb,1399,2,3720000000,1,0,1,2,47454507.40846489
87,tayeb,1401,2,4200000000,1,0,0,5,47454507.40846489
35,tayeb,1400,0,1450000000,0,0,1,3,47454507.40846489
62,tayeb,1391,1,2695000000,0,0,1,3,47454507.40846489
187,tehran-hosein-abad,1402,3,24310000000,1,1,1,7,157627060.2188743
38,tayeb,1385,1,1990000000,0,0,1,2,47454507.40846489
58,tayeb,1398,1,2700000000,1,0,1,4,47454507.40846489
49,tayeb,1393,1,2230000000,1,1,1,3,47454507.40846489
37,tayeb,1386,1,1970000000,0,0,1,2,47454507.40846489
85,tayeb,1394,2,3300000000,1,1,0,1,47454507.40846489
45,tayeb,1390,1,2300000000,1,1,1,4,47454507.40846489
52,tayeb,1397,1,2860000000,1,0,0,2,47454507.40846489
54,tayeb,1398,1,2484000000,1,0,0,3,47454507.40846489
55,tayeb,1390,1,2850000000,1,1,1,5,47454507.40846489
50,tayeb,1390,1,2500000000,1,1,1,3,47454507.40846489
67,tayeb,1379,1,2750000000,0,1,1,3,47454507.40846489
59,tayeb,1396,2,3120000000,1,0,0,5,47454507.40846489
37,tayeb,1383,1,1690000000,0,0,0,0,47454507.40846489
45,mina,1381,1,3000000000,0,1,1,2,69368381.55649021
57,mina,1398,1,4902000000,1,1,0,2,69368381.55649021
68,mina,1393,2,4600000000,1,1,0,6,69368381.55649021
40,mina,1387,1,2400000000,0,0,1,1,69368381.55649021
67,mina,1395,2,4500000000,1,0,1,4,69368381.55649021
115,mina,1403,3,10200000000,1,1,0,1,69368381.55649021
50,mina,1386,1,3100000000,0,1,0,1,69368381.55649021
64,mina,1388,2,3050000000,0,1,1,3,69368381.55649021
65,mina,1402,2,5500000000,1,1,1,5,69368381.55649021
87,mina,1381,2,4500000000,0,1,1,4,69368381.55649021
113,mina,1384,2,6780000000,0,1,1,3,69368381.55649021
77,mina,1385,2,5200000000,1,0,1,1,69368381.55649021
55,mina,1402,1,4100000000,1,1,0,1,69368381.55649021
70,majid-abad,1375,2,6000000000,0,1,1,1,83639409.74439016
62,majid-abad,1398,1,5350000000,1,1,1,1,83639409.74439016
60,majid-abad,1382,1,4200000000,0,0,0,4,83639409.74439016
115,majid-abad,1400,3,11385000000,1,1,1,3,83639409.74439016
120,majid-abad,1402,2,10000000000,1,1,1,1,83639409.74439016
76,majid-abad,1388,1,5900000000,1,1,1,2,83639409.74439016
84,majid-abad,1396,2,7250000000,1,1,1,1,83639409.74439016
82,majid-abad,1385,2,5500000000,0,1,1,1,83639409.74439016
58,majid-abad,1376,1,4300000000,0,1,1,4,83639409.74439016
69,majid-abad,1392,1,5200000000,1,1,1,2,83639409.74439016
61,majid-abad,1383,1,5700000000,1,1,1,3,83639409.74439016
50,majid-abad,1394,1,4800000000,1,1,0,2,83639409.74439016
57,majid-abad,1394,1,4700000000,1,1,1,5,83639409.74439016
86,majid-abad,1396,2,8600000000,1,1,1,4,83639409.74439016
68,majid-abad,1394,1,5800000000,1,1,1,5,83639409.74439016
78,majid-abad,1395,2,7254000000,1,1,1,5,83639409.74439016
107,majid-abad,1380,2,8150000000,1,1,1,7,83639409.74439016
67,bagh-khazaneh,1394,2,4150000000,1,1,0,3,50493220.9893311
56,bagh-khazaneh,1396,1,3300000000,1,1,0,4,50493220.9893311
195,bagh-khazaneh,1401,3,13000000000,1,1,1,1,50493220.9893311
65,bagh-khazaneh,1397,2,3150000000,1,0,1,2,50493220.9893311
47,bagh-khazaneh,1393,1,2350000000,1,0,0,1,50493220.9893311
43,bagh-khazaneh,1393,1,2000000000,0,0,0,2,50493220.9893311
68,bagh-khazaneh,1389,2,4215000000,1,0,0,3,50493220.9893311
75,bagh-khazaneh,1395,2,4100000000,1,0,0,2,50493220.9893311
156,bagh-khazaneh,1399,3,10452000000,1,1,0,3,50493220.9893311
50,bagh-khazaneh,1390,2,3200000000,1,1,1,1,50493220.9893311
61,bagh-khazaneh,1397,2,3350000000,1,0,1,1,50493220.9893311
66,bagh-khazaneh,1398,2,3150000000,1,0,1,2,50493220.9893311
138,bagh-khazaneh,1401,3,9450000000,1,1,1,5,50493220.9893311
148,bagh-khazaneh,1400,3,8300000000,1,1,1,5,50493220.9893311
65,bagh-khazaneh,1394,2,3250000000,1,0,0,2,50493220.9893311
80,dabestan,1395,2,8400000000,1,1,1,1,76509357.22471015
50,bagh-khazaneh,1380,1,1310000000,0,0,1,2,50493220.9893311
65,bagh-khazaneh,1402,2,3950000000,1,0,0,1,50493220.9893311
125,dabestan,1402,3,14375000000,1,1,1,2,76509357.22471015
100,dabestan,1401,2,11500000000,1,1,1,4,76509357.22471015
66,dabestan,1401,1,1111111111,1,1,1,1,76509357.22471015
65,dabestan,1379,1,5500000000,0,0,1,3,76509357.22471015
165,dabestan,1402,3,17900000000,1,1,1,5,76509357.22471015
88,dabestan,1398,2,9500000000,1,1,1,3,76509357.22471015
112,dabestan,1401,2,11200000000,1,1,0,4,76509357.22471015
53,dabestan,1370,1,4450000000,0,0,0,1,76509357.22471015
89,dabestan,1399,2,9500000000,1,1,1,3,76509357.22471015
55,dabestan,1394,2,5300000000,1,1,1,2,76509357.22471015
81,dabestan,1394,2,8000000000,1,1,1,4,76509357.22471015
49,dabestan,1380,1,4800000000,1,0,1,1,76509357.22471015
80,dabestan,1383,2,8400000000,1,1,1,5,76509357.22471015
87,dabestan,1390,2,8000000000,1,1,1,3,76509357.22471015
64,dabestan,1392,1,6400000000,1,1,1,5,76509357.22471015
78,dabestan,1399,2,9700000000,1,1,1,5,76509357.22471015
40,dabestan,1387,1,3600000000,1,0,0,3,76509357.22471015
1449,dabestan,1380,2,130000000000,1,1,1,0,76509357.22471015
70,dabestan,1386,2,6800000000,1,0,0,1,76509357.22471015
63,imamzadeh-hasan,1383,1,2850000000,0,1,1,3,40907111.94880214
64,imamzadeh-hasan,1390,2,3200000000,1,0,1,3,40907111.94880214
63,imamzadeh-hasan,1384,1,2650000000,0,1,1,3,40907111.94880214
85,dabestan,1402,2,9800000000,1,1,1,1,76509357.22471015
65,imamzadeh-hasan,1384,2,2180000000,0,0,1,3,40907111.94880214
36,imamzadeh-hasan,1394,1,1950000000,0,1,1,3,40907111.94880214
70,dabestan,1383,1,3310000000,0,0,1,3,76509357.22471015
63,imamzadeh-hasan,1385,1,2880000000,0,1,1,3,40907111.94880214
45,imamzadeh-hasan,1393,1,1850000000,0,0,1,3,40907111.94880214
45,imamzadeh-hasan,1393,1,1830000000,0,0,1,4,40907111.94880214
68,imamzadeh-hasan,1395,2,3100000000,1,1,1,4,40907111.94880214
64,imamzadeh-hasan,1385,1,2880000000,0,1,1,2,40907111.94880214
44,imamzadeh-hasan,1384,1,1970000000,0,1,1,3,40907111.94880214
50,imamzadeh-hasan,1384,1,1870000000,0,0,1,2,40907111.94880214
70,imamzadeh-hasan,1403,2,3600000000,1,1,1,3,40907111.94880214
65,imamzadeh-hasan,1385,1,2670000000,0,1,1,2,40907111.94880214
40,imamzadeh-hasan,1388,1,2000000000,0,0,1,3,40907111.94880214
40,imamzadeh-hasan,1389,1,2000000000,0,0,1,4,40907111.94880214
69,imamzadeh-hasan,1391,2,3350000000,0,1,0,1,40907111.94880214
40,imamzadeh-hasan,1392,1,2050000000,0,0,0,1,40907111.94880214
55,imamzadeh-hasan,1390,1,2800000000,1,0,0,3,40907111.94880214
60,imamzadeh-hasan,1373,1,2200000000,0,0,1,2,40907111.94880214
46,imamzadeh-hasan,1387,1,250000000,1,1,1,1,40907111.94880214
81,dolatkhah,1397,2,3523000000,1,1,1,5,38805212.449678846
80,dolatkhah,1396,1,2600000000,1,1,1,5,38805212.449678846
44,dolatkhah,1393,1,2000000000,1,1,0,5,38805212.449678846
45,imamzadeh-hasan,1393,1,2580000000,0,1,0,1,40907111.94880214
69,dolatkhah,1396,2,3000000000,1,1,1,5,38805212.449678846
81,dolatkhah,1396,1,3300000000,1,1,1,6,38805212.449678846
70,dolatkhah,1388,2,2600000000,0,0,1,4,38805212.449678846
106,dolatkhah,1393,2,5300000000,1,0,0,5,38805212.449678846
43,dolatkhah,1394,1,2200000000,1,1,1,4,38805212.449678846
81,dolatkhah,1397,1,3240000000,1,1,1,4,38805212.449678846
90,dolatkhah,1399,2,3800000000,1,1,0,5,38805212.449678846
82,dolatkhah,1392,2,3116000000,1,1,1,6,38805212.449678846
63,dolatkhah,1392,2,2250000000,0,0,1,3,38805212.449678846
53,dolatkhah,1395,1,2100000000,1,0,1,4,38805212.449678846
52,dolatkhah,1393,1,1950000000,1,0,0,3,38805212.449678846
119,dolatkhah,1403,2,5550000000,1,1,1,6,38805212.449678846
82,dolatkhah,1394,2,3200000000,1,1,1,9,38805212.449678846
70,dolatkhah,1403,2,3080000000,1,0,0,1,38805212.449678846
77,dolatkhah,1397,2,3300000000,1,1,1,3,38805212.449678846
51,dolatkhah,1388,1,2029800000,0,1,1,1,38805212.449678846
71,dolatkhah,1396,1,3053000000,1,1,1,4,38805212.449678846
51,dolatkhah,1396,1,2244000000,1,1,1,1,38805212.449678846
53,dolatkhah,1393,1,1970000000,1,0,0,1,38805212.449678846
103,dolatkhah,1402,2,3862500000,1,1,1,4,38805212.449678846
45,yaftabad,1396,1,950000000,0,0,1,2,46997270.531646796
50,yaftabad,1388,1,1250000000,0,0,0,3,46997270.531646796
81,yaftabad,1398,2,4200000000,1,1,1,4,46997270.531646796
43,yaftabad,1382,1,1720000000,0,0,0,3,46997270.531646796
88,yaftabad,1385,2,4000000000,1,1,1,5,46997270.531646796
80,yaftabad,1394,2,4200000000,1,1,1,3,46997270.531646796
77,yaftabad,1403,2,450000000,1,1,1,4,46997270.531646796
415,yaftabad,1403,3,16500000000,1,1,1,3,46997270.531646796
42,yaftabad,1385,1,1380000000,0,0,0,0,46997270.531646796
80,yaftabad,1397,2,3450000000,1,1,1,2,46997270.531646796
48,yaftabad,1388,1,2100000000,1,1,1,2,46997270.531646796
64,yaftabad,1401,1,3550000000,1,1,0,5,46997270.531646796
70,yaftabad,1393,2,3250000000,1,1,1,3,46997270.531646796
47,yaftabad,1386,1,1250000000,0,0,1,3,46997270.531646796
90,yaftabad,1401,2,3600000000,1,1,1,3,46997270.531646796
55,yaftabad,1394,1,2100000000,0,0,1,3,46997270.531646796
101,yaftabad,1401,2,5600000000,1,1,1,2,46997270.531646796
55,yaftabad,1390,1,2700000000,1,1,1,5,46997270.531646796
85,yaftabad,1398,2,3400000000,1,1,1,6,46997270.531646796
44,yaftabad,1386,1,2200000000,0,1,1,4,46997270.531646796
105,afsariyeh,1403,2,450000000,1,1,0,3,44905045.02365286
72,afsariyeh,1400,2,4200000000,1,1,0,3,44905045.02365286
70,afsariyeh,1396,2,4520000000,1,1,1,3,44905045.02365286
110,afsariyeh,1403,2,450000000,1,1,1,2,44905045.02365286
65,afsariyeh,1393,2,4355000000,1,1,0,5,44905045.02365286
74,afsariyeh,1392,2,4100000000,1,1,0,1,44905045.02365286
69,afsariyeh,1403,2,5300000000,1,1,1,4,44905045.02365286
62,afsariyeh,1398,2,4960000000,1,1,1,3,44905045.02365286
73,afsariyeh,1402,2,5900000000,1,1,0,1,44905045.02365286
65,afsariyeh,1395,2,4550000000,1,1,1,2,44905045.02365286
70,afsariyeh,1397,2,5800000000,1,1,1,3,44905045.02365286
107,afsariyeh,1399,2,7450000000,1,1,1,3,44905045.02365286
115,afsariyeh,1399,3,8150000000,1,1,1,4,44905045.02365286
74,afsariyeh,1392,2,5200000000,1,0,0,1,44905045.02365286
70,afsariyeh,1402,2,5600000000,1,1,1,4,44905045.02365286
107,afsariyeh,1379,1,7500000000,0,0,1,2,44905045.02365286
63,afsariyeh,1375,1,2700000000,0,0,0,4,44905045.02365286
66,afsariyeh,1383,2,3800000000,0,1,1,2,44905045.02365286
65,afsariyeh,1395,2,3400000000,1,0,1,3,44905045.02365286
72,afsariyeh,1402,2,3750000000,1,0,0,3,44905045.02365286
70,afsariyeh,1385,2,3050000000,0,0,0,4,44905045.02365286
63,eskandari,1390,1,4400000000,0,0,1,0,76278492.94001801
80,afsariyeh,1388,2,3300000000,0,1,1,3,44905045.02365286
50,eskandari,1385,1,3000000000,0,0,1,3,76278492.94001801
46,eskandari,1389,1,3640000000,0,0,1,2,76278492.94001801
62,eskandari,13902,0,3600000000,1,1,1,2,76278492.94001801
60,eskandari,1393,2,3700000000,1,1,1,2,76278492.94001801
71,eskandari,1400,2,5750000000,1,0,1,1,76278492.94001801
45,eskandari,1381,1,2700000000,0,0,0,4,76278492.94001801
47,eskandari,1401,1,3800000000,1,1,1,1,76278492.94001801
59,eskandari,1385,2,3900000000,1,1,1,2,76278492.94001801
52,eskandari,1379,2,3200000000,0,0,1,4,76278492.94001801
55,eskandari,1396,1,3700000000,1,1,1,4,76278492.94001801
50,eskandari,1382,1,2560000000,0,1,1,3,76278492.94001801
48,eskandari,1396,1,3750000000,1,1,1,1,76278492.94001801
54,eskandari,1392,1,3700000000,1,1,1,2,76278492.94001801
49,eskandari,1390,1,2850000000,0,0,1,4,76278492.94001801
69,eskandari,1383,2,4600000,0,0,1,4,76278492.94001801
43,eskandari,1385,1,3000000000,0,0,1,2,76278492.94001801
50,eskandari,1383,1,2560000000,0,1,1,3,76278492.94001801
85,eskandari,1396,2,6800000000,1,1,1,2,76278492.94001801
64,eskandari,1379,1,3700000000,0,0,1,0,76278492.94001801
78,minabi,1402,2,4500000000,1,0,0,3,45556355.55675158
66,eskandari,1393,2,6000000000,1,1,1,4,76278492.94001801
93,minabi,1400,2,4300000000,1,1,1,3,45556355.55675158
78,minabi,1403,2,3400000000,1,0,0,1,45556355.55675158
70,minabi,1390,2,2660000000,0,1,1,2,45556355.55675158
72,minabi,1403,2,3300000000,1,1,0,3,45556355.55675158
55,minabi,1399,1,2470000000,1,1,1,5,45556355.55675158
58,minabi,1396,1,2400000000,1,0,0,4,45556355.55675158
103,minabi,1402,2,4700000000,1,1,0,5,45556355.55675158
59,minabi,1398,1,2650000000,1,0,1,3,45556355.55675158
72,minabi,1403,2,3500000000,1,1,0,3,45556355.55675158
62,minabi,1396,1,2875000000,1,1,1,4,45556355.55675158
45,minabi,1390,1,2100000000,0,0,1,4,45556355.55675158
100,minabi,1396,2,5000000000,1,1,1,7,45556355.55675158
87,minabi,1399,2,3654000000,1,0,1,2,45556355.55675158
55,minabi,1403,1,2750000000,1,0,0,2,45556355.55675158
40,minabi,1394,1,2190000000,1,1,0,1,45556355.55675158
102,minabi,1401,2,5000000000,1,1,0,2,45556355.55675158
50,minabi,1400,1,2500000000,1,0,0,1,45556355.55675158
73,minabi,1397,1,2850000000,1,0,1,1,45556355.55675158
75,minabi,1402,2,3820000000,1,1,1,3,45556355.55675158
80,fadak,1386,2,5900000000,0,1,1,2,101232201.86644268
95,fadak,1396,2,10800000000,1,1,1,1,101232201.86644268
60,minabi,1401,1,2700000000,1,1,0,3,45556355.55675158
58,fadak,1390,2,5626000000,0,1,1,3,101232201.86644268
90,fadak,1393,2,10000000000,1,1,1,4,101232201.86644268
78,minabi,1403,2,3490000000,1,0,1,2,45556355.55675158
80,fadak,1383,2,6200000000,0,1,1,3,101232201.86644268
100,fadak,1396,2,10200000000,1,1,1,4,101232201.86644268
51,fadak,1391,1,5400000000,1,1,1,1,101232201.86644268
126,fadak,1402,3,12600000000,1,1,1,2,101232201.86644268
77,fadak,1398,2,6500000000,1,0,1,1,101232201.86644268
116,fadak,1403,3,11370000000,1,1,1,2,101232201.86644268
115,fadak,1399,3,14000000000,1,1,1,5,101232201.86644268
66,fadak,1388,2,6600000000,1,1,1,1,101232201.86644268
90,fadak,1396,2,9150000000,1,1,1,2,101232201.86644268
54,fadak,1393,1,6100000000,1,1,1,2,101232201.86644268
117,fadak,1398,2,12500000000,1,1,1,4,101232201.86644268
102,fadak,1383,2,7500000000,0,1,1,3,101232201.86644268
64,fadak,1402,1,7300000000,1,1,1,5,101232201.86644268
67,fadak,1395,2,6100000000,1,1,1,1,101232201.86644268
140,fadak,1403,3,21000000000,1,1,1,4,101232201.86644268
63,fadak,1392,2,6300000000,0,1,1,3,101232201.86644268
35,fadak,1394,1,4050000000,0,1,1,1,101232201.86644268
160,sheykh-hadi,1370,2,10720000000,0,0,1,0,110973387.55328603
525,sheykh-hadi,1372,2,3500000000,0,0,1,3,110973387.55328603
51,sheykh-hadi,1385,1,3200000000,0,0,1,2,110973387.55328603
102,sheykh-hadi,1403,2,9500000000,1,1,1,1,110973387.55328603
85,sheykh-hadi,1394,2,6700000000,1,1,1,2,110973387.55328603
70,sheykh-hadi,1395,2,5700000000,1,1,1,2,110973387.55328603
98,sheykh-hadi,1403,2,9310000000,1,1,0,5,110973387.55328603
68,sheykh-hadi,1380,2,4600000000,0,0,1,2,110973387.55328603
110,sheykh-hadi,1377,1,29500000000,1,0,1,4,110973387.55328603
49,fadak,1392,1,4350000000,1,0,1,2,101232201.86644268
62,sheykh-hadi,1393,1,5450000000,1,1,1,1,110973387.55328603
92,sheykh-hadi,1388,2,6800000000,0,1,1,3,110973387.55328603
84,sheykh-hadi,1380,2,5100000000,0,0,1,3,110973387.55328603
185,sheykh-hadi,1400,3,26000000000,1,1,1,4,110973387.55328603
200,gisha,1383,3,26000000000,1,1,1,4,157950983.84507376
160,gisha,1403,3,111111,1,1,1,3,157950983.84507376
118,gisha,1397,3,20000000000,1,1,1,2,157950983.84507376
100,gisha,1391,3,17000000000,1,1,1,1,157950983.84507376
90,gisha,1398,2,14300000000,1,1,1,5,157950983.84507376
60,gisha,1395,1,9880000000,1,1,1,1,157950983.84507376
75,bagh-feyz,1403,1,8500000000,1,1,1,2,107855878.58726048
70,firoozabadi,1390,2,4200000000,1,0,1,2,66510517.70893252
75,shams-abad,1384,2,6450000000,1,0,1,4,99505934.32838649
