meter,district,buildYear,rooms,price,elevator,space,parking,floor,averageDistrictValue,test
65,ostad-moein,1396,2,4250000000,1,1,1,2,67652946.99546248,4397441554.705061
73,ostad-moein,1393,2,4800000000,1,1,1,2,67652946.99546248,4938665130.668761
50,ostad-moein,1397,1,2300000000,1,1,1,2,67652946.99546248,3382647349.7731237
75,ostad-moein,1402,2,5250000000,1,1,1,3,67652946.99546248,5073971024.659686
60,ostad-moein,1385,2,3700000000,0,0,0,1,67652946.99546248,4059176819.727749
51,ostad-moein,1395,1,1900000000,1,1,1,2,67652946.99546248,3450300296.768586
48,ostad-moein,1387,1,2300000000,1,1,1,3,67652946.99546248,3247341455.782199
92,niavaran,1393,2,13500000000,1,1,1,2,184897627.99842966,17010581775.855528
110,niavaran,1394,2,22500000000,1,1,1,4,184897627.99842966,20338739079.827263
190,niavaran,1393,3,33000000000,1,1,1,3,184897627.99842966,35130549319.70164
200,niavaran,1395,4,37500000000,1,1,1,1,184897627.99842966,36979525599.68593
145,niavaran,1384,3,24000000000,1,1,1,2,184897627.99842966,26810156059.7723
160,niavaran,1385,2,30400000000,1,1,1,2,184897627.99842966,29583620479.748745
180,niavaran,1398,3,45000000000,1,1,1,5,184897627.99842966,33281573039.71734
130,niavaran,1388,3,13400000000,1,1,1,2,184897627.99842966,24036691639.795856
250,niavaran,1388,4,46250000000,1,1,1,1,184897627.99842966,46224406999.607414
160,niavaran,1399,3,41000000000,1,1,1,5,184897627.99842966,29583620479.748745
270,niavaran,1398,3,110000000000,1,1,1,11,184897627.99842966,49922359559.576004
120,niavaran,1400,2,23500000000,1,1,1,5,184897627.99842966,22187715359.811558
100,niavaran,1395,2,16950000000,1,1,1,4,184897627.99842966,18489762799.842964
245,niavaran,1387,3,32000000000,1,1,1,1,184897627.99842966,45299918859.615265
50,niavaran,1383,1,8750000000,0,0,1,2,184897627.99842966,9244881399.921482
190,niavaran,1395,3,31800000000,1,1,1,5,184897627.99842966,35130549319.70164
154,niavaran,1397,2,26000000000,1,1,1,3,184897627.99842966,28474234711.758167
135,niavaran,1399,3,21500000000,1,1,1,2,184897627.99842966,24961179779.788002
121,niavaran,1379,2,15400000000,0,1,1,1,184897627.99842966,22372612987.80999
120,niavaran,1395,2,20000000000,1,1,1,4,184897627.99842966,22187715359.811558
118,niavaran,1393,2,21000000000,1,1,1,3,184897627.99842966,21817920103.8147
112,aseman,1403,2,21000000000,1,1,1,1,154022915.30381975,17250566514.027813
115,aseman,1388,3,15000000000,1,1,1,3,154022915.30381975,17712635259.93927
75,aseman,1396,2,12000000000,1,1,1,2,154022915.30381975,11551718647.786482
76,aseman,1386,2,10500000000,1,1,1,4,154022915.30381975,11705741563.090302
133,aseman,1382,3,18700000000,0,1,1,1,154022915.30381975,20485047735.408028
71,aseman,1393,1,9200000000,1,1,1,1,154022915.30381975,10935626986.571201
150,aseman,1397,3,25000000000,1,1,1,3,154022915.30381975,23103437295.572964
120,aseman,1403,2,22000000000,1,1,1,4,154022915.30381975,18482749836.45837
135,aseman,1387,3,14300000000,1,0,1,1,154022915.30381975,20793093566.015667
138,aseman,1402,3,31000000000,1,1,1,4,154022915.30381975,21255162311.927124
85,aseman,1396,2,14200000000,1,1,1,6,154022915.30381975,13091947800.824678
112,aseman,1403,2,18980000000,1,1,1,5,154022915.30381975,17250566514.027813
103,aseman,1396,2,16700000000,1,1,1,1,154022915.30381975,15864360276.293434
68,aseman,1388,1,8700000000,1,0,0,4,154022915.30381975,10473558240.659742
75,aseman,1388,2,8000000000,0,1,1,2,154022915.30381975,11551718647.786482
112,aseman,1403,2,21000000000,1,1,1,4,154022915.30381975,17250566514.027813
130,aseman,1402,3,24000000000,1,1,1,1,154022915.30381975,20022978989.496567
250,aseman,1403,3,54000000000,1,1,1,2,154022915.30381975,38505728825.95493
117,aseman,1388,2,16500000000,1,1,1,4,154022915.30381975,18020681090.54691
105,aseman,1403,2,20580000000,1,1,1,2,154022915.30381975,16172406106.901073
89,aseman,1380,2,13500000000,0,1,1,2,154022915.30381975,13708039462.039957
72,atabak,1399,1,3050000000,1,1,0,4,42566064.682804346,3064756657.161913
86,atabak,1402,2,3500000000,1,0,1,3,42566064.682804346,3660681562.721174
70,atabak,1397,2,3050000000,1,0,1,4,42566064.682804346,2979624527.796304
60,atabak,1389,2,2510000000,1,1,1,2,42566064.682804346,2553963880.968261
80,atabak,1392,2,3700000000,1,1,1,1,42566064.682804346,3405285174.6243477
67,atabak,1388,1,2400000000,0,1,1,3,42566064.682804346,2851926333.7478914
55,atabak,1393,1,2360000000,1,1,1,1,42566064.682804346,2341133557.5542393
46,atabak,1385,1,2000000000,1,0,1,1,42566064.682804346,1958038975.409
89,atabak,1402,2,4350000000,1,1,0,2,42566064.682804346,3788379756.7695866
65,atabak,1403,2,3100000000,1,0,1,1,42566064.682804346,2766794204.3822823
84,atabak,1395,2,3000000000,1,0,0,2,42566064.682804346,3575549433.355565
77,atabak,1401,2,3500000000,1,1,1,2,42566064.682804346,3277586980.5759344
65,atabak,1402,2,2820000000,1,0,1,2,42566064.682804346,2766794204.3822823
63,atabak,1401,2,2830000000,1,0,0,2,42566064.682804346,2681662075.016674
86,atabak,1397,2,3300000000,1,1,0,3,42566064.682804346,3660681562.721174
51,atabak,1397,1,2320000000,1,0,0,3,42566064.682804346,2170869298.823022
78,atabak,1380,2,2250000000,0,1,1,3,42566064.682804346,3320153045.258739
64,atabak,1393,2,2750000000,1,1,1,4,42566064.682804346,2724228139.699478
38,atabak,1403,1,2100000000,1,1,0,3,42566064.682804346,1617510457.9465652
60,khavaran,1403,1,3255000000,1,0,1,1,42450618.84480766,2547037130.68846
63,khavaran,1383,1,2780000000,0,0,1,3,42450618.84480766,2674388987.2228827
56,khavaran,1400,1,3500000000,1,1,1,3,42450618.84480766,2377234655.309229
50,khavaran,1387,1,1910000000,0,1,1,1,42450618.84480766,2122530942.2403831
62,khavaran,1382,1,3030000000,0,0,1,1,42450618.84480766,2631938368.378075
55,khavaran,1403,1,2750000000,1,0,0,3,42450618.84480766,2334784036.4644213
105,khavaran,1403,2,450000000,1,1,1,3,42450618.84480766,4457314978.704804
105,khavaran,1403,2,450000000,1,1,0,3,42450618.84480766,4457314978.704804
110,khavaran,1402,2,450000000,1,1,0,2,42450618.84480766,4669568072.928843
105,khavaran,1402,2,450000000,1,1,1,2,42450618.84480766,4457314978.704804
86,khavaran,1403,2,3650000000,1,1,0,4,42450618.84480766,3650753220.653459
78,khavaran,1380,2,4400000000,0,0,1,0,42450618.84480766,3311148269.8949976
50,khavaran,1380,1,2500000000,0,0,0,0,42450618.84480766,2122530942.2403831
47,khavaran,1383,1,2800,0,0,1,0,42450618.84480766,1995179085.70596
55,khavaran,1380,1,2200000000,0,0,0,0,42450618.84480766,2334784036.4644213
80,khavaran,1398,1,4350000000,1,1,0,4,42450618.84480766,3396049507.584613
54,khavaran,1400,1,2225000000,1,0,0,5,42450618.84480766,2292333417.6196136
57,khavaran,1388,1,2145000000,0,1,1,1,42450618.84480766,2419685274.1540365
177,yousef-abad,1403,3,38500000000,1,1,1,2,152614022.95366293,27012682062.79834
120,yousef-abad,1403,2,21000000000,1,1,1,2,152614022.95366293,18313682754.439552
133,yousef-abad,1393,3,16700000000,1,1,1,1,152614022.95366293,20297665052.83717
88,yousef-abad,1394,2,13500000000,1,1,1,3,152614022.95366293,13430034019.922338
83,yousef-abad,1380,2,8600000000,1,1,1,1,152614022.95366293,12666963905.154024
115,yousef-abad,1385,3,13500000000,1,1,1,4,152614022.95366293,17550612639.671238
101,yousef-abad,1398,2,15150000000,1,1,1,4,152614022.95366293,15414016318.319956
102,yousef-abad,1371,2,10700000000,0,0,0,1,152614022.95366293,15566630341.273619
126,yousef-abad,1379,2,17500000000,1,1,1,1,152614022.95366293,19229366892.16153
116,yousef-abad,1388,2,15000000000,1,1,1,1,152614022.95366293,17703226662.6249
82,yousef-abad,1395,2,13100000000,1,1,1,1,152614022.95366293,12514349882.200361
83,yousef-abad,1396,2,13300000000,1,1,1,1,152614022.95366293,12666963905.154024
132,yousef-abad,1401,3,26500000000,1,1,1,2,152614022.95366293,20145051029.883507
139,yousef-abad,1402,3,30580000000,1,1,1,1,152614022.95366293,21213349190.559147
124,yousef-abad,1402,2,22000000000,1,1,1,3,152614022.95366293,18924138846.254204
80,yousef-abad,1383,2,8150000000,1,0,1,3,152614022.95366293,12209121836.293034
143,yousef-abad,1400,3,21000000000,1,1,1,2,152614022.95366293,21823805282.3738
50,andisheh,1400,1,1300000000,1,1,1,2,41928650.563076325,2096432528.1538162
50,andisheh,1395,1,2300000000,1,1,1,2,41928650.563076325,2096432528.1538162
56,andisheh,1396,2,1350000000,1,1,1,3,41928650.563076325,2348004431.5322742
55,andisheh,1396,1,1350000000,1,1,1,2,41928650.563076325,2306075780.9691978
49,andisheh,1397,1,1270000000,1,1,1,2,41928650.563076325,2054503877.59074
47,andisheh,1395,1,1710000000,0,1,1,1,41928650.563076325,1970646576.4645872
54,andisheh,1395,1,2480000000,1,1,1,1,41928650.563076325,2264147130.4061217
60,andisheh,1397,2,2460000000,1,1,1,2,41928650.563076325,2515719033.7845793
44,andisheh,1397,1,1800000000,1,0,1,7,41928650.563076325,1844860624.7753582
80,andisheh,1395,2,4500000000,0,1,1,1,41928650.563076325,3354292045.046106
95,andisheh,1402,2,3500000000,1,1,1,2,41928650.563076325,3983221803.492251
60,andisheh,1396,2,2950000000,0,1,1,1,41928650.563076325,2515719033.7845793
60,andisheh,1401,2,2210000000,1,1,1,3,41928650.563076325,2515719033.7845793
57,andisheh,1382,2,4400000000,0,0,0,4,41928650.563076325,2389933082.0953507
85,andisheh,1387,2,5880000000,0,1,1,3,41928650.563076325,3563935297.8614874
40,andisheh,1400,1,1200000000,1,1,1,1,41928650.563076325,1677146022.523053
105,andisheh,1401,2,12000000000,1,1,1,3,41928650.563076325,4402508309.123014
106,andisheh,1395,2,8999000000,1,1,1,4,41928650.563076325,4444436959.68609
59,andisheh,1388,2,4350000000,0,0,1,3,41928650.563076325,2473790383.2215033
70,andisheh,1392,1,6120000000,1,1,1,2,41928650.563076325,2935005539.415343
75,narmak,1390,2,9375000000,1,1,1,5,100520331.02816533,7539024827.112399
99,narmak,1402,2,11200000000,1,1,1,1,100520331.02816533,9951512771.788366
91,narmak,1398,2,9250000000,1,1,1,1,100520331.02816533,9147350123.563046
63,narmak,1384,1,4900000000,0,0,1,2,100520331.02816533,6332780854.774416
64,narmak,1385,1,4960000000,0,0,1,3,100520331.02816533,6433301185.802581
63,narmak,1388,2,5180000000,0,1,1,3,100520331.02816533,6332780854.774416
57,narmak,1399,1,8000000000,1,1,1,1,100520331.02816533,5729658868.605424
60,narmak,1386,1,4700000000,0,1,1,4,100520331.02816533,6031219861.689919
105,narmak,1387,2,10600000000,1,0,1,2,100520331.02816533,10554634757.95736
76,narmak,1385,2,6400000000,0,1,1,2,100520331.02816533,7639545158.140565
48,andisheh,1394,1,1580000000,0,1,1,2,41928650.563076325,2012575227.0276637
89,narmak,1401,2,8900000000,1,1,1,3,100520331.02816533,8946309461.506714
62,narmak,1387,2,6200000000,0,1,1,3,100520331.02816533,6232260523.74625
214,narmak,1403,4,42800000000,1,1,1,2,100520331.02816533,21511350840.027378
84,narmak,1390,2,8450000000,1,1,1,2,100520331.02816533,8443707806.365888
175,narmak,1403,3,34000000000,1,1,1,3,100520331.02816533,17591057929.928932
130,narmak,1403,3,19000000000,1,1,1,3,100520331.02816533,13067643033.661491
122,narmak,1403,3,16400000000,1,1,1,4,100520331.02816533,12263480385.43617
80,narmak,1395,2,7450000000,1,1,1,5,100520331.02816533,8041626482.253226
76,narmak,1380,2,6600000000,1,1,1,3,100520331.02816533,7639545158.140565
89,doolab,1401,2,5000000000,1,1,1,6,55676623.73896452,4955219512.767842
40,doolab,1388,1,2120000000,0,0,1,4,55676623.73896452,2227064949.558581
63,doolab,1373,2,3100000000,0,0,1,4,55676623.73896452,3507627295.5547647
60,doolab,1392,2,3400000000,1,0,1,4,55676623.73896452,3340597424.337871
47,doolab,1391,1,2700000000,1,0,1,1,55676623.73896452,2616801315.7313323
58,doolab,1403,1,3200000000,1,1,1,4,55676623.73896452,3229244176.859942
38,doolab,1388,1,2110000000,0,0,0,4,55676623.73896452,2115711702.0806518
43,doolab,1374,1,1960000000,0,0,1,3,55676623.73896452,2394094820.7754745
50,doolab,1389,1,2550000000,0,0,1,2,55676623.73896452,2783831186.948226
45,doolab,1396,1,2500000000,1,1,0,2,55676623.73896452,2505448068.253403
58,doolab,1403,1,4000000000,1,0,0,2,55676623.73896452,3229244176.859942
41,doolab,1393,1,2200000000,0,0,1,1,55676623.73896452,2282741573.2975454
42,doolab,1398,1,2500000000,1,1,1,1,55676623.73896452,2338418197.03651
74,doolab,1385,2,3350000000,0,0,1,4,55676623.73896452,4120070156.6833744
87,doolab,1400,2,5800000000,1,1,1,2,55676623.73896452,4843866265.289913
83,doolab,1395,2,5000000000,1,1,1,1,55676623.73896452,4621159770.334055
44,doolab,1393,1,2500000000,1,0,0,4,55676623.73896452,2449771444.514439
44,doolab,1393,1,2500000000,1,0,1,4,55676623.73896452,2449771444.514439
55,doolab,1378,1,2250000000,0,0,0,1,55676623.73896452,3062214305.643049
47,doolab,1392,1,2770000000,1,0,1,1,55676623.73896452,2616801315.7313323
72,doolab,1382,2,2800000000,0,0,1,0,55676623.73896452,4008716909.2054453
94,doolab,1403,2,6600000000,1,1,0,1,55676623.73896452,5233602631.462665
280,velenjak,1398,3,98000000000,1,1,1,5,274157314.27310133,76764047996.46837
185,velenjak,1403,3,55000000000,1,1,1,2,274157314.27310133,50719103140.52374
114,velenjak,1396,3,21500000000,1,1,1,5,274157314.27310133,31253933827.133553
161,velenjak,1383,3,35400000000,1,1,1,1,274157314.27310133,44139327597.969315
275,velenjak,1387,4,47000000000,1,1,1,6,274157314.27310133,75393261425.10286
245,velenjak,1402,3,111000000000,1,1,1,6,274157314.27310133,67168541996.90983
188,velenjak,1396,3,50000000000,1,1,1,4,274157314.27310133,51541575083.34305
102,velenjak,1384,2,19300000000,1,1,1,3,274157314.27310133,27964046055.856335
60,velenjak,1386,2,12800000000,1,1,1,4,274157314.27310133,16449438856.38608
205,velenjak,1402,3,70000000000,1,1,1,6,274157314.27310133,56202249425.98577
230,velenjak,1396,3,57000000000,1,1,1,4,274157314.27310133,63056182282.81331
175,velenjak,1398,3,41000000000,1,1,1,3,274157314.27310133,47977529997.79273
252,velenjak,1390,3,70500000000,1,1,1,4,274157314.27310133,69087643196.82153
96,velenjak,1400,2,24000000000,1,1,1,9,274157314.27310133,26319102170.217728
155,velenjak,1399,3,40000000000,1,1,1,3,274157314.27310133,42494383712.3307
130,velenjak,1401,2,32000000000,1,1,1,5,274157314.27310133,35640450855.503174
270,velenjak,1383,3,46000000000,1,0,1,5,274157314.27310133,74022474853.73737
49,aref,1391,1,3230000000,1,1,1,4,59984882.17369366,2939259226.510989
51,aref,1380,1,2700000000,0,0,1,1,59984882.17369366,3059228990.8583765
45,aref,1390,1,2500000000,0,1,1,3,59984882.17369366,2699319697.8162146
51,aref,1386,1,3050000000,0,1,1,0,59984882.17369366,3059228990.8583765
51,aref,1394,1,3000000000,0,0,1,2,59984882.17369366,3059228990.8583765
52,aref,1381,1,2800000000,0,0,1,3,59984882.17369366,3119213873.03207
87,aref,1397,2,5600000000,1,1,1,5,59984882.17369366,5218684749.111348
52,aref,1389,1,3100000000,0,1,1,1,59984882.17369366,3119213873.03207
57,aref,1396,1,3600000000,1,1,1,3,59984882.17369366,3419138283.9005384
40,aref,1401,1,3200000000,1,0,0,2,59984882.17369366,2399395286.9477463
56,aref,1385,1,3300000000,0,0,1,2,59984882.17369366,3359153401.726845
56,aref,1390,1,2850000000,0,0,1,1,59984882.17369366,3359153401.726845
55,aref,1385,1,2900000000,0,1,1,2,59984882.17369366,3299168519.553151
72,aref,1381,2,4000000000,0,0,1,1,59984882.17369366,4318911516.505943
71,aref,1384,1,3600000000,0,1,1,3,59984882.17369366,4258926634.3322496
40,aref,1387,1,2500000000,0,0,1,2,59984882.17369366,2399395286.9477463
52,aref,1388,1,3400000000,0,1,1,0,59984882.17369366,3119213873.03207
40,aref,1390,1,2700000000,0,1,1,2,59984882.17369366,2399395286.9477463
65,aref,1403,1,4600000000,1,1,1,2,59984882.17369366,3899017341.2900877
50,aref,1390,1,2900000000,0,0,0,3,59984882.17369366,2999244108.684683
70,shiva,1379,2,3800000000,0,1,0,2,60408369.51141189,4228585865.7988324
55,shiva,1380,1,2600000000,0,0,1,2,60408369.51141189,3322460323.127654
49,shiva,1382,1,2570000000,0,1,1,2,60408369.51141189,2960010106.0591826
40,shiva,1380,1,2450000000,0,0,0,1,60408369.51141189,2416334780.4564757
47,shiva,1383,1,2900000000,0,0,1,1,60408369.51141189,2839193367.036359
62,shiva,1391,2,3630000000,0,0,1,2,60408369.51141189,3745318909.707537
66,shiva,1402,2,4650000000,1,0,0,6,60408369.51141189,3986952387.753185
70,shiva,1391,2,3600000000,0,0,1,3,60408369.51141189,4228585865.7988324
112,shiva,1402,2,6550000000,1,1,1,5,60408369.51141189,6765737385.2781315
88,shiva,1403,2,6450000000,1,1,1,2,60408369.51141189,5315936517.004247
52,shiva,1386,1,3100000000,0,0,0,3,60408369.51141189,3141235214.593418
65,shiva,1392,2,3700000000,0,0,1,4,60408369.51141189,3926544018.2417727
50,shiva,1395,1,2850000000,1,1,1,3,60408369.51141189,3020418475.5705943
50,shiva,1385,1,2900000000,0,1,1,2,60408369.51141189,3020418475.5705943
44,shiva,1395,1,2800000000,1,1,1,3,60408369.51141189,2657968258.5021234
45,shiva,1384,1,2400000000,1,0,1,1,60408369.51141189,2718376628.013535
80,shiva,1401,2,5120000000,1,0,0,1,60408369.51141189,4832669560.912951
60,shiva,1391,2,4200000000,1,1,1,3,60408369.51141189,3624502170.6847134
80,shiva,1401,2,5000000000,1,0,0,1,60408369.51141189,4832669560.912951
42,tehran-gorgan,1384,1,2950000000,0,0,1,3,70329442.1494573,2953836570.277207
62,tehran-gorgan,1403,1,4700000000,1,1,1,3,70329442.1494573,4360425413.266353
75,tehran-gorgan,1403,2,6750000000,1,1,1,2,70329442.1494573,5274708161.209298
75,tehran-gorgan,1385,2,4200000000,0,1,1,4,70329442.1494573,5274708161.209298
46,tehran-gorgan,1392,1,3200000000,1,0,1,3,70329442.1494573,3235154338.8750362
57,tehran-gorgan,1380,1,3450000000,0,1,1,3,70329442.1494573,4008778202.5190663
45,tehran-gorgan,1393,1,3300000000,1,1,1,2,70329442.1494573,3164824896.725579
106,tehran-gorgan,1393,2,7300000000,1,1,1,5,70329442.1494573,7454920867.842474
59,tehran-gorgan,1391,1,3900000000,1,1,1,3,70329442.1494573,4149437086.8179812
117,tehran-gorgan,1403,3,9750000000,1,1,1,1,70329442.1494573,8228544731.486505
75,tehran-gorgan,1395,2,5550000000,1,1,1,1,70329442.1494573,5274708161.209298
63,tehran-gorgan,1392,2,3750000000,1,0,1,3,70329442.1494573,4430754855.415811
59,tehran-gorgan,1375,1,3050000000,0,0,1,3,70329442.1494573,4149437086.8179812
43,tehran-gorgan,1401,1,3800000000,1,1,1,2,70329442.1494573,3024166012.4266644
50,tehran-gorgan,1383,1,3650000000,1,1,0,3,70329442.1494573,3516472107.472865
93,tehran-gorgan,1403,2,6900000000,1,1,1,1,70329442.1494573,6540638119.899529
42,tehran-gorgan,1388,1,2810000000,0,1,1,4,70329442.1494573,2953836570.277207
33,tehran-gorgan,1383,1,2300000000,0,0,1,2,70329442.1494573,2320871590.932091
100,dr-hoshyar,1403,2,6300000000,1,1,1,3,75210503.51458837,7521050351.4588375
82,dr-hoshyar,1382,2,4900000000,0,1,1,0,75210503.51458837,6167261288.196246
55,dr-hoshyar,1380,2,4300000000,0,1,1,2,75210503.51458837,4136577693.3023605
100,dr-hoshyar,1396,2,7300000000,1,1,1,4,75210503.51458837,7521050351.4588375
59,dr-hoshyar,1402,1,4500000000,1,1,1,4,75210503.51458837,4437419707.360714
40,dr-hoshyar,1390,1,3400000000,1,1,1,4,75210503.51458837,3008420140.5835347
75,dr-hoshyar,1403,2,6000000000,1,0,1,4,75210503.51458837,5640787763.594128
92,dr-hoshyar,1403,2,7900000000,1,1,1,4,75210503.51458837,6919366323.34213
142,dr-hoshyar,1393,3,12200000000,1,1,1,3,75210503.51458837,10679891499.071548
100,dr-hoshyar,1403,2,7500000000,1,1,1,4,75210503.51458837,7521050351.4588375
54,dr-hoshyar,1397,1,3500000000,1,0,1,3,75210503.51458837,4061367189.787772
54,dr-hoshyar,1382,1,3500000000,0,0,0,1,75210503.51458837,4061367189.787772
70,dr-hoshyar,1397,2,4700000000,1,1,1,1,75210503.51458837,5264735246.021186
64,dr-hoshyar,1389,2,4800000000,0,0,1,0,75210503.51458837,4813472224.933656
42,dr-hoshyar,1396,1,3200000000,1,1,1,4,75210503.51458837,3158841147.6127114
78,dr-hoshyar,1387,2,4970000000,0,1,1,3,75210503.51458837,5866419274.137893
65,dr-hoshyar,1395,2,4500000000,1,1,1,2,75210503.51458837,4888682728.448244
60,dr-hoshyar,1395,1,3650000000,1,0,1,3,75210503.51458837,4512630210.875302
88,dr-hoshyar,1402,2,7396000000,1,1,1,1,75210503.51458837,6618524309.283776
47,dr-hoshyar,1390,1,3400000000,1,0,0,1,75210503.51458837,3534893665.185653
177,heravi,1402,3,23000000000,1,1,1,8,147509311.43726957,26109148124.396713
111,heravi,1403,2,14430000000,1,1,1,7,147509311.43726957,16373533569.536922
190,heravi,1402,3,24700000000,1,1,1,3,147509311.43726957,28026769173.08122
110,heravi,1402,2,14300000000,1,1,1,11,147509311.43726957,16226024258.099653
84,heravi,1393,2,10650000000,1,1,1,3,147509311.43726957,12390782160.730644
